file,GILS_cost,DBMEA_cost,GRASP_cost,GILS_time,DBMEA_time,GRASP_time,min_method,n,m,ratio1,ratio2,density,avg_clustering,mst_size,tsp_approx,edge_min,edge_max,edge_mean,edge_std,edge_var,edge_q25,edge_q75,between_min,between_max,between_mean,between_std,between_var,between_q25,between_q75,closeness_min,closeness_max,closeness_mean,closeness_std,closeness_var,closeness_q25,closeness_q75,prediction,selection_cost,selection_time,correct,actual_predicted
random_70_9.tsp,105662.0,104231.0,164202.0,13.918368339538574,16.526702165603638,0.0726683139801025,DBMEA_cost,70,2485,0.028169014084507,35.5,1.0289855072463767,0.3490480488016585,69,110569.0,0.0,624.0,233.4636734693877,114.98667405832477,13221.935210995418,148.0,315.0,0.0147058823529411,0.0458657506010265,0.0240324234415308,0.0077362992247745,5.985032569524797e-05,0.0178710033445712,0.0296790918159951,0.0028511218544688,0.0057366145660126,0.0043680615345806,0.0008030724515493,6.449253624375463e-07,0.0037558218551677,0.0052048527857622,DBMEA_cost,104231.0,16.526702165603638,1,DBMEA_cost DBMEA_cost
random_80_0.tsp,132738.0,130842.0,211923.0,18.775662660598755,24.58960008621216,0.1091248989105224,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3910798299187285,79,155420.0,0.0,645.0,273.436875,132.85303587135064,17649.929140234377,169.0,375.0,0.0128205128205128,0.0359209513543511,0.021611587741755,0.0065411645417708,4.278683356252055e-05,0.0158448111161268,0.0266785577334323,0.0026277275146354,0.0048153114714128,0.0036864374436405,0.0005180693170337,2.683958172518627e-07,0.0032377438185971,0.0040892609723101,DBMEA_cost,130842.0,24.58960008621216,1,DBMEA_cost DBMEA_cost
random_80_1.tsp,131617.0,133278.0,225275.0,17.643983364105225,20.651154279708862,0.1081132888793945,GILS_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3751770189023009,79,160919.0,0.0,625.0,252.1584375,123.61052831396924,15279.562710058592,156.75,343.0,0.0128205128205128,0.0375957007438527,0.0218566908207654,0.0073954594756564,5.469282085607612e-05,0.0149951296020583,0.0277195920944427,0.0026335966930026,0.0053198653198653,0.0040308026824988,0.0006694733018388,4.481945018749515e-07,0.0034773376486357,0.0045640380306471,DBMEA_cost,133278.0,20.651154279708862,0,GILS_cost DBMEA_cost
random_80_2.tsp,153066.0,141236.0,214745.0,18.56432580947876,23.9418785572052,0.110422134399414,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3823033823286367,79,156529.0,0.0,656.0,270.90875,132.36835129077306,17521.380423437502,168.0,370.0,0.0128205128205128,0.0383230746304331,0.0219905684791839,0.0071536994444944,5.117541574215965e-05,0.0156385495588771,0.0268516676954678,0.0026857958795131,0.0048374257546996,0.0037360638535606,0.0005749739395963,3.305950312149894e-07,0.0033494989730271,0.0042359381491632,DBMEA_cost,141236.0,23.9418785572052,1,DBMEA_cost DBMEA_cost
random_80_3.tsp,134542.0,130245.0,216097.0,19.55303692817688,23.72828507423401,0.1095645427703857,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3919317890717826,79,157488.0,0.0,608.0,256.82,125.1265937960432,15656.664475,163.0,349.0,0.0128205128205128,0.0425053568791964,0.0207704315755235,0.0067110202578456,4.503779290121517e-05,0.0142056871896123,0.025248732882162,0.0028854231345191,0.0052747546237564,0.0039549172503242,0.000672935789894,4.528425773203291e-07,0.0033762243166954,0.0044700546719681,DBMEA_cost,130245.0,23.72828507423401,1,DBMEA_cost DBMEA_cost
random_80_4.tsp,133386.0,133276.0,217632.0,16.983099222183228,24.44328212738037,0.1091220378875732,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3945552287277583,79,163453.0,0.0,644.0,274.6971875,131.17342715691254,17206.46799208984,174.0,375.0,0.0128205128205128,0.0341400171733795,0.0203973710242201,0.0060774020170296,3.693481527659592e-05,0.0146916832038609,0.0251613084259905,0.0026108797673342,0.0047547396930484,0.0036617300348844,0.0004973884044525,2.473952248838468e-07,0.0033000203178235,0.0040355704908483,DBMEA_cost,133276.0,24.44328212738037,1,DBMEA_cost DBMEA_cost
random_80_5.tsp,143936.0,136088.0,216703.0,18.008957147598267,26.900006532669067,0.1091518402099609,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3821504771109406,79,157200.0,0.0,589.0,241.48375,117.31461060301696,13762.7178609375,152.0,327.0,0.0128205128205128,0.0409000783694971,0.0221618174496665,0.0077054644363784,5.937418218029326e-05,0.0157290398863046,0.0268612267102697,0.0029192225260512,0.0055260212646894,0.0042150576864897,0.0007263571738771,5.275947440428437e-07,0.0036820606197687,0.004887406860059,DBMEA_cost,136088.0,26.900006532669067,1,DBMEA_cost DBMEA_cost
random_80_6.tsp,132907.0,141671.0,223414.0,19.55220103263855,25.123029232025143,0.109349250793457,GILS_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.375045371376861,79,161856.0,0.0,621.0,250.40875,120.98682954535796,14637.8129234375,156.0,340.0,0.0128205128205128,0.0407775929417354,0.0209859850056354,0.0068477110008273,4.689114595085239e-05,0.0144079593051112,0.0266551431295971,0.0026140763045564,0.0053227327853389,0.004042982258123,0.000628822665136,3.9541794418886313e-07,0.0035856658527494,0.0045657482907103,DBMEA_cost,141671.0,25.123029232025143,0,GILS_cost DBMEA_cost
random_80_7.tsp,146895.0,136462.0,195469.0,19.36063122749329,24.331931114196777,0.110480785369873,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3826361542672912,79,150373.0,0.0,645.0,267.1403125,129.95505953945136,16888.317499902347,168.0,365.0,0.0128205128205128,0.0369707268953924,0.021112707489567,0.0062810123718611,3.9451116415473065e-05,0.0155237888441393,0.0255977142143779,0.0025888058723292,0.0049150749704473,0.0037756932562982,0.0005325761532838,2.836373590465947e-07,0.0034291291988486,0.0041565157410267,DBMEA_cost,136462.0,24.331931114196777,1,DBMEA_cost DBMEA_cost
random_80_8.tsp,142529.0,139155.0,215167.0,19.49606347084045,25.463200569152832,0.10911226272583,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3898560429845682,79,154484.0,0.0,622.0,261.2753125,127.74179823193089,16317.967015527342,164.0,358.0,0.0128205128205128,0.0435688290444117,0.0209494283242091,0.0067187525696617,4.514163609233679e-05,0.0155312573365922,0.0247152046454169,0.0027078905875094,0.0050706033376123,0.0038825870931909,0.0006237409654988,3.890527920413985e-07,0.0034071941663948,0.0043376297617383,DBMEA_cost,139155.0,25.463200569152832,1,DBMEA_cost DBMEA_cost
random_80_9.tsp,140760.0,139368.0,201152.0,14.9140727519989,26.53094744682312,0.1096127033233642,DBMEA_cost,80,3240,0.0246913580246913,40.5,1.0253164556962024,0.3813976160298593,79,158037.0,0.0,631.0,259.5509375,124.32286055014616,15456.173655371093,164.0,355.0,0.0128205128205128,0.0375655602981476,0.0212658777783262,0.0070595980378265,4.983792445568381e-05,0.0156031074592715,0.0260697326181791,0.0027548209366391,0.0050990770025172,0.0038838667832072,0.0005551839880404,3.082292605765519e-07,0.0035629032824443,0.0042080382911055,DBMEA_cost,139368.0,26.53094744682312,1,DBMEA_cost DBMEA_cost
random_90_0.tsp,150414.0,150191.0,241012.0,27.78978157043457,35.18444466590881,0.1590049266815185,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3603369137159993,89,173870.0,0.0,651.0,253.58987654320987,124.24606587401448,15437.084885169945,160.0,344.0,0.0113636363636363,0.0381751238367632,0.0199097911540119,0.0066427361917348,4.4125944112983927e-05,0.0145618803333995,0.0246792784506373,0.0027474223621658,0.005159420289855,0.0040086492227411,0.000637852078694,4.068552742943242e-07,0.0035405833332615,0.004531649220688,DBMEA_cost,150191.0,35.18444466590881,1,DBMEA_cost DBMEA_cost
random_90_1.tsp,160837.0,164440.0,250490.0,24.844539642333984,35.40860652923584,0.1541838645935058,GILS_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3575440396150737,89,186122.0,0.0,653.0,251.8135802469136,124.27345222004578,15443.890926688004,157.0,340.0,0.0113636363636363,0.0403028425206248,0.0200848644528655,0.006810003965504,4.637615401018064e-05,0.0139320334260344,0.0250406291897628,0.0026833901166822,0.0053750452953255,0.0040524746852629,0.0007029342982753,4.941166276917929e-07,0.0034705636251229,0.0045920903968663,DBMEA_cost,164440.0,35.40860652923584,0,GILS_cost DBMEA_cost
random_90_2.tsp,176426.0,164052.0,265225.0,33.26631045341492,34.80820035934448,0.1543993949890136,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3749387858441834,89,194240.0,0.0,634.0,256.5130864197531,123.34780476302257,15214.680939856731,162.0,348.0,0.0113636363636363,0.0409787066608793,0.0196664163410127,0.0068167711274053,4.646836860342764e-05,0.0133966519451877,0.0239541603559814,0.0028181501535733,0.0052547676684182,0.0039502901369458,0.0006231089572031,3.8826477254677e-07,0.0034860632645016,0.0043933263013,DBMEA_cost,164052.0,34.80820035934448,1,DBMEA_cost DBMEA_cost
random_90_3.tsp,152983.0,155122.0,238631.0,23.40960478782653,37.37482714653015,0.1552011966705322,GILS_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3801250949331826,89,185115.0,0.0,603.0,247.32543209876545,120.99277101198636,14639.250637158968,156.0,332.0,0.0113636363636363,0.0407977015763102,0.0201200580476123,0.0068910999931669,4.748725911582529e-05,0.0137021764914262,0.0249768617233167,0.002803767759821,0.0053595086113452,0.0041145724099602,0.0006756476484779,4.564997448937288e-07,0.0036441445163886,0.004670911519914,DBMEA_cost,155122.0,37.37482714653015,0,GILS_cost DBMEA_cost
random_90_4.tsp,169955.0,169103.0,275954.0,29.26184248924256,42.40257096290589,0.1565196514129638,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3808076654958179,89,202272.0,0.0,670.0,276.47234567901234,133.3729213476963,17788.33614881878,174.0,377.0,0.0113636363636363,0.0361159134727164,0.0195796744913596,0.0065447413444314,4.283363926550988e-05,0.0141809997288504,0.0239038473134298,0.0025982367022829,0.0047342943773604,0.0036515756517553,0.0005241682948509,2.747524013269656e-07,0.0033045926770087,0.0039925678324892,DBMEA_cost,169103.0,42.40257096290589,1,DBMEA_cost DBMEA_cost
random_90_5.tsp,175254.0,170920.0,253114.0,29.601629734039307,52.710628032684326,0.1551446914672851,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3915095813441352,89,190613.0,0.0,603.0,254.52666666666667,122.13455403320098,14916.84928888889,163.0,344.0,0.0113636363636363,0.0347750245357663,0.0195399708265062,0.0066333585682354,4.400144589478317e-05,0.0129643728735526,0.0243891849409112,0.0027068949785577,0.0052356020942408,0.0039786879812028,0.0006091291715862,3.710383476772993e-07,0.0034503532744805,0.0043930550744139,DBMEA_cost,170920.0,52.710628032684326,1,DBMEA_cost DBMEA_cost
random_90_6.tsp,168414.0,164184.0,252535.0,23.5686149597168,44.21675658226013,0.152646780014038,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3840507137867954,89,193417.0,0.0,594.0,245.80098765432092,119.77128780196274,14345.161381740589,154.0,332.0,0.0113636363636363,0.0413016356376902,0.0203664375337786,0.0076987042151496,5.927004659236271e-05,0.0133070868100234,0.0263149248944904,0.0027683598245668,0.0054654875951854,0.0041403635397323,0.000691136320035,4.776694128715984e-07,0.0035781428264441,0.0046740019965593,DBMEA_cost,164184.0,44.21675658226013,1,DBMEA_cost DBMEA_cost
random_90_7.tsp,168198.0,158205.0,276743.0,26.55540442466736,48.150832176208496,0.1553587913513183,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3787631798693551,89,188117.0,0.0,634.0,259.501975308642,127.40553943051157,16232.17147757964,163.0,353.0,0.0113636363636363,0.0369145628061909,0.0196792674686572,0.0067598495714639,4.569556622882187e-05,0.0135809271805824,0.0247414643777372,0.0026015784858228,0.0051582241799003,0.0039180084506624,0.0006429998250246,4.134487749816764e-07,0.0034443597696977,0.0044164775650295,DBMEA_cost,158205.0,48.150832176208496,1,DBMEA_cost DBMEA_cost
random_90_8.tsp,159933.0,158159.0,255339.0,30.62834334373474,42.79420757293701,0.1556832790374755,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3682313475333787,89,173529.0,0.0,639.0,254.81802469135803,125.4067898256301,15726.86293436976,159.0,345.0,0.0113636363636363,0.0403301335032017,0.0199028477610083,0.0070250188706732,4.93508901333148e-05,0.0139566098247755,0.0239772329657289,0.002665628369474,0.0052609800792102,0.0039852764965435,0.0006427118442253,4.130785147075504e-07,0.0035308301407297,0.0044681534052504,DBMEA_cost,158159.0,42.79420757293701,1,DBMEA_cost DBMEA_cost
random_90_9.tsp,163447.0,159439.0,278738.0,29.896087169647217,38.80234789848328,0.1541581153869629,DBMEA_cost,90,4095,0.0219780219780219,45.5,1.0224719101123596,0.3641118394445026,89,169181.0,0.0,657.0,258.35925925925926,126.44136715429158,15987.419327846366,163.0,352.0,0.0113636363636363,0.0394686205656836,0.020190453771769,0.0070621676266402,4.9874211586765846e-05,0.014275955512135,0.0245361129481543,0.0026375059269796,0.0052325239579046,0.0039381789838959,0.0006656035195432,4.430280452284202e-07,0.0033511782115222,0.0043957716581669,DBMEA_cost,159439.0,38.80234789848328,1,DBMEA_cost DBMEA_cost
rat99.tsp,61268.0,61795.0,93052.0,26.90526247024536,52.0507926940918,0.2022264003753662,GILS_cost,99,4950,0.02,50.0,1.020408163265306,0.3493158856457781,98,67499.0,0.0,218.0,84.13733292521171,47.32618184471948,2239.767487999456,48.0,116.0,0.0103092783505154,0.0657941563148645,0.025982999549282,0.0128395074288585,0.0001648529510157,0.0145720673074472,0.0332398980591443,0.0082805238698774,0.0159479251423921,0.012184514268926,0.0021508645569295,4.6262183422558655e-06,0.0101580799247189,0.013946255216839,DBMEA_cost,61795.0,52.0507926940918,0,GILS_cost DBMEA_cost
rd100.tsp,390996.0,361711.0,692453.0,45.16526746749878,61.916667222976685,0.2130768299102783,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.3794996376143786,99,399509.0,0.0,1334.0,550.105,267.2810774727609,71439.174375,339.0,760.0,0.010204081632653,0.0305193404392129,0.01619907368459,0.0048818131786923,2.3832099911653896e-05,0.0120341310353678,0.0197025021411001,0.001292715093428,0.0023702923360547,0.0018383067734074,0.0002620323128523,6.866093297872775e-08,0.0016704772960556,0.0020189662059342,DBMEA_cost,361711.0,61.916667222976685,1,DBMEA_cost DBMEA_cost
st70.tsp,22743.0,21766.0,34400.0,16.897485733032227,15.294191598892212,0.0755691528320312,DBMEA_cost,70,2485,0.028169014084507,35.5,1.0289855072463767,0.3709706038679041,69,26557.0,0.0,129.0,51.50816326530612,24.994320471060604,624.7160558100792,32.0,70.0,0.0147058823529411,0.0638741926584405,0.0309629438092421,0.0127884022033955,0.0001635432309158,0.0185272828191422,0.0412918756444341,0.0136579572446555,0.0253396988615497,0.0196337621927642,0.0029322108823844,8.597860658773859e-06,0.017337772678421,0.0215574510224789,DBMEA_cost,21766.0,15.294191598892212,1,DBMEA_cost DBMEA_cost
bip_100_0.tsp,84782.0,81252.0,139145.0,33.790327310562134,47.24259567260742,0.2092916965484619,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2998466378243797,99,111812.0,0.0,678.0,310.5414,259.24016333515914,67205.46228604,53.0,567.0,0.010204081632653,0.0597939538774521,0.0243398871707652,0.0127245554804061,0.0001619143121739,0.0141481244654506,0.0307377922149931,0.0028540951941649,0.0034604495088958,0.0031981060838542,0.0001570817982194,2.467469133185441e-08,0.0030856524681516,0.0033287101311773,DBMEA_cost,81252.0,47.24259567260742,1,DBMEA_cost DBMEA_cost
bip_100_1.tsp,76886.0,76620.0,122958.0,36.84499192237854,48.86987352371216,0.2078561782836914,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2885540476871069,99,119925.0,0.0,677.0,310.3694,264.9017194048389,70172.92094364,46.0,574.0,0.010204081632653,0.0986454410331156,0.0243297177329047,0.0137276213750561,0.0001884475886168,0.0146295032242314,0.0288914669867223,0.0028564833516071,0.0034181541967337,0.0031970988521654,0.0001324793196206,1.7550770127149574e-08,0.0031148482303847,0.0033138364333079,DBMEA_cost,76620.0,48.86987352371216,1,DBMEA_cost DBMEA_cost
bip_100_2.tsp,83850.0,79871.0,133269.0,36.50062012672424,49.34645366668701,0.2066981792449951,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2867992973258147,99,125240.0,0.0,690.0,309.2858,261.385699146606,68322.48371836,48.0,569.0,0.010204081632653,0.1000493763607518,0.0250480866176144,0.0158907532190897,0.00025251603787,0.0135585879922811,0.0306147669426557,0.0027917207151316,0.0034548944337811,0.0032100285996664,0.0001436373614527,2.063169160512104e-08,0.0031036185513639,0.0033387860404507,DBMEA_cost,79871.0,49.34645366668701,1,DBMEA_cost DBMEA_cost
bip_100_3.tsp,82390.0,79459.0,131957.0,30.04105234146118,50.39010214805603,0.2094812393188476,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2953717816828622,99,130111.0,0.0,673.0,309.598,261.2371229285761,68244.834396,51.0,570.0,0.010204081632653,0.0617341187582033,0.0240899425789395,0.0121774987962656,0.000148291476933,0.014560009718011,0.0309485418651545,0.0028360261258164,0.0034414433204713,0.0032061671892388,0.000138197983136,1.9098682542871733e-08,0.0031034970320731,0.0033225378847728,DBMEA_cost,79459.0,50.39010214805603,1,DBMEA_cost DBMEA_cost
bip_100_4.tsp,85220.0,83842.0,130080.0,32.437050104141235,46.57354521751404,0.2062418460845947,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2918768940832118,99,93944.0,0.0,681.0,309.1558,260.64670327161247,67936.70392636,50.0,569.0,0.010204081632653,0.106046038338131,0.0251071548038274,0.0151196837835054,0.0002286048377131,0.0142417144833384,0.0318401358236854,0.002844991091442,0.0034581528573424,0.0032110280896428,0.0001504407699302,2.263242525721321e-08,0.0030874825268269,0.0033361456414479,DBMEA_cost,83842.0,46.57354521751404,1,DBMEA_cost DBMEA_cost
bip_100_5.tsp,80482.0,76320.0,132891.0,41.3752179145813,47.48888087272644,0.2145063877105713,DBMEA_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2897692570547857,99,76929.0,0.0,687.0,310.215,261.59635007965994,68432.65037500001,50.0,574.0,0.010204081632653,0.0645455487641532,0.0240912955794518,0.0120076148433226,0.0001441828142255,0.0140784630488894,0.0312017047305032,0.0027936902107966,0.0034494773519163,0.0032001502002024,0.0001434167010606,2.0568350143129723e-08,0.0030976220366316,0.0033175354666506,DBMEA_cost,76320.0,47.48888087272644,1,DBMEA_cost DBMEA_cost
bip_100_6.tsp,81084.0,81307.0,128919.0,31.449180603027344,53.01859259605408,0.2123253345489502,GILS_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2958693572477369,99,91584.0,0.0,677.0,310.0654,260.8019032193592,68017.63272284,52.0,569.0,0.010204081632653,0.071192758751494,0.0247189902864285,0.0138003853820796,0.0001904506366939,0.0148787754704886,0.0288905591636326,0.0028616024973985,0.0034559798924806,0.0032029399504855,0.0001616133137093,2.611886316811544e-08,0.0030594744340416,0.0033458947520744,DBMEA_cost,81307.0,53.01859259605408,0,GILS_cost DBMEA_cost
bip_100_7.tsp,79186.0,82770.0,128953.0,32.34628391265869,48.44652056694031,0.2136478424072265,GILS_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2893104182955762,99,118735.0,0.0,682.0,308.8998,261.46541599217284,68364.16375995999,49.0,568.0,0.010204081632653,0.0691233783390015,0.0248628850477857,0.0128926814605042,0.000166221235242,0.0145990533869388,0.0301901633451358,0.0028173823956287,0.003459482126009,0.0032141650278343,0.000149810489946,2.244318289788211e-08,0.0031209608869564,0.00331840035371,DBMEA_cost,82770.0,48.44652056694031,0,GILS_cost DBMEA_cost
bip_100_8.tsp,85183.0,85365.0,132174.0,32.39664053916931,57.50349450111389,0.2134876251220703,GILS_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2984217780825539,99,92514.0,0.0,675.0,309.3584,259.42135600108173,67299.43994943998,52.0,567.0,0.010204081632653,0.0495550062153819,0.0235521805380195,0.0108146892090506,0.0001169575026883,0.0135719677942603,0.0301092527557967,0.0028887397508097,0.003467722161897,0.0032102320554545,0.0001594513104417,2.542472040159948e-08,0.0030981314972383,0.0033504308009446,DBMEA_cost,85365.0,57.50349450111389,0,GILS_cost DBMEA_cost
bip_100_9.tsp,78988.0,81628.0,132681.0,33.04587483406067,50.20931124687195,0.2061889171600341,GILS_cost,100,5050,0.0198019801980198,50.5,1.02020202020202,0.2876307598750499,99,118852.0,0.0,695.0,310.4688,261.8594459372432,68570.36942655999,50.0,570.0,0.010204081632653,0.1252020180647451,0.0249862015674082,0.0175850835503403,0.0003092351634724,0.014805326274191,0.0276399431905662,0.0028144189219922,0.0034444367128244,0.003198796420649,0.0001519139992011,2.3077863153297908e-08,0.0030988340268486,0.0033152409670892,DBMEA_cost,81628.0,50.20931124687195,0,GILS_cost DBMEA_cost
bip_10_0.tsp,4002.0,4002.0,4844.0,0.0857694149017334,0.0430884361267089,0.0010006427764892,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3313994407049249,9,5983.0,0.0,651.0,301.98,260.8338543977756,68034.29960000001,42.0,558.0,0.125,0.2772537647537648,0.1667551892551892,0.0522248375768422,0.0027274336599275,0.128125,0.1818019943019942,0.0026478375992939,0.0031982942430703,0.0029929426739275,0.0001867141969262,3.4862191333813034e-08,0.0028403691520467,0.0031557369778747,GRASP_time,4844.0,0.0010006427764892,1,GRASP_time GRASP_time
bip_10_1.tsp,3790.0,3790.0,4535.0,0.1009078025817871,0.0405771732330322,0.0,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3328043243595237,9,8261.0,0.0,623.0,302.08,266.7458595742397,71153.3536,38.0,579.0,0.125,0.3030439005439005,0.1832708818958818,0.0688602742261606,0.004741737366502,0.125,0.2502958268583268,0.0027380590203833,0.0031678986272439,0.0029846879841257,0.0001205885397857,1.4541595927647805e-08,0.0029366227502925,0.003085417126398,GRASP_time,4535.0,0.0,1,GRASP_time GRASP_time
bip_10_2.tsp,4453.0,4453.0,4486.0,0.0771491527557373,0.041396141052246,0.001000165939331,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3334599108030493,9,4554.0,0.0,672.0,317.36,275.3941001546692,75841.9104,46.0,579.0,0.125,0.1481481481481481,0.1310185185185185,0.0092708261085651,8.59482167352536e-05,0.125,0.1388888888888888,0.0026064291920069,0.0030070163715335,0.0028413035473192,0.0001218395568373,1.484487761031118e-08,0.0028173774435646,0.0029318376951696,GRASP_time,4486.0,0.001000165939331,1,GRASP_time GRASP_time
bip_10_3.tsp,3732.0,3862.0,3907.0,0.0801057815551757,0.0491905212402343,0.0,GILS_cost,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3176357807783029,9,7371.0,0.0,639.0,314.62,281.937290190567,79488.6356,33.0,609.0,0.125,0.2916666666666666,0.1580246913580247,0.0527236022576715,0.0027797782350251,0.125,0.1666666666666666,0.0027447392497712,0.003010033444816,0.0028631077485341,8.245213941985111e-05,6.798355294910566e-09,0.0028154304793375,0.0028678417207648,GRASP_time,3907.0,0.0,0,GILS_cost GRASP_time
bip_10_4.tsp,4557.0,4557.0,4650.0,0.0714082717895507,0.044339895248413,0.0,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3610310774307458,9,6221.0,0.0,644.0,311.9,265.4068009678727,70440.76999999999,55.0,576.0,0.125,0.2422839506172839,0.1496913580246913,0.0411447073824515,0.0016928869455875,0.125,0.1579861111111111,0.0027363940407418,0.003099173553719,0.0028914893108189,0.0001300965660909,1.6925116508664267e-08,0.0027753067744483,0.0030165266582899,GRASP_time,4650.0,0.0,1,GRASP_time GRASP_time
bip_10_5.tsp,4235.0,4235.0,4533.0,0.1082329750061035,0.046199083328247,0.0,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3685534582455979,9,5535.0,0.0,596.0,303.34,259.4245639872986,67301.1044,52.0,569.0,0.125,0.1481481481481481,0.1273148148148148,0.0069444444444444,4.822530864197527e-05,0.125,0.125,0.0028301886792452,0.0031479538300104,0.0029705216570258,0.0001036028146526,1.0733543203951124e-08,0.0028894936692375,0.0030522572602235,GRASP_time,4533.0,0.0,1,GRASP_time GRASP_time
bip_10_6.tsp,4099.0,4099.0,4402.0,0.0895473957061767,0.0431215763092041,0.0,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3454320244604215,9,7808.0,0.0,638.0,306.04,262.8662747482073,69098.67839999999,46.0,573.0,0.125,0.316358024691358,0.1682098765432098,0.0647854136725377,0.0041971498247218,0.125,0.199074074074074,0.0027683789603199,0.003169014084507,0.0029468808411594,0.0001325580915138,1.7571647625797722e-08,0.0028357634317792,0.0030437093717374,GRASP_time,4402.0,0.0,1,GRASP_time GRASP_time
bip_10_7.tsp,3875.0,3875.0,3875.0,0.0611796379089355,0.0440781116485595,0.0009999275207519,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3521606693574033,9,4710.0,0.0,601.0,298.66,259.0284625287345,67095.74440000001,39.0,570.0,0.125,0.3055555555555555,0.1508333333333333,0.0552219148214113,0.0030494598765432,0.125,0.1333333333333333,0.0028310789556464,0.0031869688385269,0.0030176297268085,0.0001116987844012,1.247661843671913e-08,0.0029285798790696,0.0031155851960068,GRASP_time,3875.0,0.0009999275207519,1,GRASP_time GRASP_time
bip_10_8.tsp,4088.0,4088.0,4108.0,0.0626096725463867,0.0430438518524169,0.001000165939331,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3478708474536295,9,7171.0,0.0,624.0,302.66,262.04882064226126,68669.5844,42.0,554.0,0.125,0.3583333333333333,0.1699074074074074,0.0807046831650658,0.0065132458847736,0.125,0.1597222222222222,0.0026954177897574,0.0031656700668308,0.0029799826021857,0.0001330994260759,1.7715457221738734e-08,0.0028972099639259,0.0030801510231525,GRASP_time,4108.0,0.001000165939331,1,GRASP_time GRASP_time
bip_10_9.tsp,4007.0,4007.0,4176.0,0.0711779594421386,0.0522663593292236,0.0,GRASP_time,10,55,0.1818181818181818,5.5,1.2222222222222223,0.3053598749898762,9,7652.0,0.0,630.0,309.28,280.9712469275103,78944.84159999999,28.0,597.0,0.125,0.2222222222222222,0.1393518518518518,0.0308800113808375,0.0009535751028806,0.125,0.125,0.0027777777777777,0.0030425963488843,0.0029126290976923,8.810387851080092e-05,7.762293408645968e-09,0.0028616930412571,0.0030006148800983,GRASP_time,4176.0,0.0,1,GRASP_time GRASP_time
bip_20_0.tsp,9695.0,9905.0,10645.0,0.4133939743041992,0.2774751186370849,0.0020003318786621,GILS_cost,20,210,0.0952380952380952,10.5,1.105263157894737,0.311963626095923,19,11324.0,0.0,671.0,303.735,256.5382325794734,65811.864775,50.75,558.5,0.0555555555555555,0.1525289525289525,0.074556999206122,0.0271143343909902,0.0007351871294664,0.0555555555555555,0.0816439733106399,0.0027326333956565,0.0033874130861116,0.003138781302513,0.0001809234208003,3.2733284194088267e-08,0.0030280355043969,0.0032767101520002,GILS_cost,9695.0,0.4133939743041992,1,GILS_cost GILS_cost
